PartID	CatalogID	PartString	Description	Quantity	 Price 	Labor	LowesID	HomeDepotID	SuppressInBom	BulkPriced	HideInBom	SpecialFlags	Weight	Image
100000945	4	000.911.383.002.00M	Upright Partition - Right | ANTIQUE WHITE	1	82.83	0.045			FALSE	FALSE	0	"CutH,CutD"	41	100000862
100000946	4	000.911.274.002.00M	Upright Partition - Thru | ANTIQUE WHITE	1	91.44	0.045			FALSE	FALSE	0	"CutH,CutD"	43	100000862
100000947	4	000.911.174.002.00M	Upright Partition - Left | ANTIQUE WHITE	1	88.65	0.045			FALSE	FALSE	0	"CutH,CutD"	43	100000862
100000948	4	000.911.374.002.00M	Upright Partition - Right | ANTIQUE WHITE	1	88.65	0.045			FALSE	FALSE	0	"CutH,CutD"	43	100000862
100000949	4	000.911.284.002.00M	Upright Partition - Thru | ANTIQUE WHITE	1	102.21	0.045			FALSE	FALSE	0	"CutH,CutD"	49	100000862
100000950	4	000.911.184.002.00M	Upright Partition - Left | ANTIQUE WHITE	1	99.06	0.045			FALSE	FALSE	0	"CutH,CutD"	49	100000862
100000951	4	000.911.384.002.00M	Upright Partition - Right | ANTIQUE WHITE	1	99.06	0.045			FALSE	FALSE	0	"CutH,CutD"	49	100000862
100000952	4	000.912.270.003.00M	Upright Partition - BaseNotch - Thru | FOLKSTONE GRAY	1	52.22	0.045			FALSE	FALSE	0	"CutH,CutD"	22	100000832
100000953	4	000.912.170.003.00M	Upright Partition - BaseNotch - Left | FOLKSTONE GRAY	1	52.22	0.045			FALSE	FALSE	0	"CutH,CutD"	22	100000832
100000954	4	000.912.370.003.00M	Upright Partition - BaseNotch - Right | FOLKSTONE GRAY	1	52.22	0.045			FALSE	FALSE	0	"CutH,CutD"	22	100000832
100000955	4	000.912.280.003.00M	Upright Partition - BaseNotch - Thru | FOLKSTONE GRAY	1	51.38	0.045			FALSE	FALSE	0	"CutH,CutD"	25	100000832
100000956	4	000.912.180.003.00M	Upright Partition - BaseNotch - Left | FOLKSTONE GRAY	1	51.38	0.045			FALSE	FALSE	0	"CutH,CutD"	25	100000832
100000957	4	000.912.380.003.00M	Upright Partition - BaseNotch - Right | FOLKSTONE GRAY	1	51.38	0.045			FALSE	FALSE	0	"CutH,CutD"	25	100000832
100000958	4	000.912.271.003.00M	Upright Partition - BaseNotch - Thru | FOLKSTONE GRAY	1	60.06	0.045			FALSE	FALSE	0	"CutH,CutD"	26	100000832
100000959	4	000.912.171.003.00M	Upright Partition - BaseNotch - Left | FOLKSTONE GRAY	1	60.06	0.045			FALSE	FALSE	0	"CutH,CutD"	26	100000832
100000960	4	000.912.371.003.00M	Upright Partition - BaseNotch - Right | FOLKSTONE GRAY	1	60.06	0.045			FALSE	FALSE	0	"CutH,CutD"	26	100000832
100000961	4	000.912.281.003.00M	Upright Partition - BaseNotch - Thru | FOLKSTONE GRAY	1	60.55	0.045			FALSE	FALSE	0	"CutH,CutD"	29	100000832
100000962	4	000.912.181.003.00M	Upright Partition - BaseNotch - Left | FOLKSTONE GRAY	1	60.55	0.045			FALSE	FALSE	0	"CutH,CutD"	29	100000832
100000963	4	000.912.381.003.00M	Upright Partition - BaseNotch - Right | FOLKSTONE GRAY	1	60.55	0.045			FALSE	FALSE	0	"CutH,CutD"	29	100000832
100000964	4	000.912.272.003.00M	Upright Partition - BaseNotch - Thru | FOLKSTONE GRAY	1	69.16	0.045			FALSE	FALSE	0	"CutH,CutD"	29	100000832
100000965	4	000.912.172.003.00M	Upright Partition - BaseNotch - Left | FOLKSTONE GRAY	1	69.16	0.045			FALSE	FALSE	0	"CutH,CutD"	29	100000832
100000966	4	000.912.372.003.00M	Upright Partition - BaseNotch - Right | FOLKSTONE GRAY	1	69.16	0.045			FALSE	FALSE	0	"CutH,CutD"	29	100000832
100000967	4	000.912.282.003.00M	Upright Partition - BaseNotch - Thru | FOLKSTONE GRAY	1	68.53	0.045			FALSE	FALSE	0	"CutH,CutD"	33	100000832
100000968	4	000.912.182.003.00M	Upright Partition - BaseNotch - Left | FOLKSTONE GRAY	1	68.53	0.045			FALSE	FALSE	0	"CutH,CutD"	33	100000832
100000969	4	000.912.382.003.00M	Upright Partition - BaseNotch - Right | FOLKSTONE GRAY	1	68.53	0.045			FALSE	FALSE	0	"CutH,CutD"	33	100000832
100000970	4	000.912.273.003.00M	Upright Partition - BaseNotch - Thru | FOLKSTONE GRAY	1	86.1	0.045			FALSE	FALSE	0	"CutH,CutD"	36	100000832
100000971	4	000.912.173.003.00M	Upright Partition - BaseNotch - Left | FOLKSTONE GRAY	1	86.1	0.045			FALSE	FALSE	0	"CutH,CutD"	36	100000832
100000972	4	000.912.373.003.00M	Upright Partition - BaseNotch - Right | FOLKSTONE GRAY	1	86.1	0.045			FALSE	FALSE	0	"CutH,CutD"	36	100000832
100000973	4	000.912.283.003.00M	Upright Partition - BaseNotch - Thru | FOLKSTONE GRAY	1	85.68	0.045			FALSE	FALSE	0	"CutH,CutD"	41	100000832
100000974	4	000.912.183.003.00M	Upright Partition - BaseNotch - Left | FOLKSTONE GRAY	1	85.68	0.045			FALSE	FALSE	0	"CutH,CutD"	41	100000832
100000975	4	000.912.383.003.00M	Upright Partition - BaseNotch - Right | FOLKSTONE GRAY	1	85.68	0.045			FALSE	FALSE	0	"CutH,CutD"	41	100000832
100000976	4	000.912.274.003.00M	Upright Partition - BaseNotch - Thru | FOLKSTONE GRAY	1	103.11	0.045			FALSE	FALSE	0	"CutH,CutD"	43	100000832
100000977	4	000.912.174.003.00M	Upright Partition - BaseNotch - Left | FOLKSTONE GRAY	1	103.11	0.045			FALSE	FALSE	0	"CutH,CutD"	43	100000832
100000978	4	000.912.374.003.00M	Upright Partition - BaseNotch - Right | FOLKSTONE GRAY	1	103.11	0.045			FALSE	FALSE	0	"CutH,CutD"	43	100000832
100000979	4	000.912.284.003.00M	Upright Partition - BaseNotch - Thru | FOLKSTONE GRAY	1	102.76	0.045			FALSE	FALSE	0	"CutH,CutD"	49	100000832
100000980	4	000.912.184.003.00M	Upright Partition - BaseNotch - Left | FOLKSTONE GRAY	1	102.76	0.045			FALSE	FALSE	0	"CutH,CutD"	49	100000832
100000981	4	000.912.384.003.00M	Upright Partition - BaseNotch - Right | FOLKSTONE GRAY	1	102.76	0.045			FALSE	FALSE	0	"CutH,CutD"	49	100000832
100000982	4	000.911.270.003.00M	Upright Partition - Thru | FOLKSTONE GRAY	1	52.22	0.045			FALSE	FALSE	0	"CutH,CutD"	22	100000862
100000983	4	000.911.170.003.00M	Upright Partition - Left | FOLKSTONE GRAY	1	52.22	0.045			FALSE	FALSE	0	"CutH,CutD"	22	100000862
100000984	4	000.911.370.003.00M	Upright Partition - Right | FOLKSTONE GRAY	1	52.22	0.045			FALSE	FALSE	0	"CutH,CutD"	22	100000862
100000985	4	000.911.280.003.00M	Upright Partition - Thru | FOLKSTONE GRAY	1	51.38	0.045			FALSE	FALSE	0	"CutH,CutD"	25	100000862
100000986	4	000.911.180.003.00M	Upright Partition - Left | FOLKSTONE GRAY	1	51.38	0.045			FALSE	FALSE	0	"CutH,CutD"	25	100000862
100000987	4	000.911.380.003.00M	Upright Partition - Right | FOLKSTONE GRAY	1	51.38	0.045			FALSE	FALSE	0	"CutH,CutD"	25	100000862
100000988	4	000.911.271.003.00M	Upright Partition - Thru | FOLKSTONE GRAY	1	60.06	0.045			FALSE	FALSE	0	"CutH,CutD"	26	100000862
100000989	4	000.911.171.003.00M	Upright Partition - Left | FOLKSTONE GRAY	1	60.06	0.045			FALSE	FALSE	0	"CutH,CutD"	26	100000862
100000990	4	000.911.371.003.00M	Upright Partition - Right | FOLKSTONE GRAY	1	60.06	0.045			FALSE	FALSE	0	"CutH,CutD"	26	100000862
100000991	4	000.911.281.003.00M	Upright Partition - Thru | FOLKSTONE GRAY	1	60.55	0.045			FALSE	FALSE	0	"CutH,CutD"	29	100000862
100000992	4	000.911.181.003.00M	Upright Partition - Left | FOLKSTONE GRAY	1	60.55	0.045			FALSE	FALSE	0	"CutH,CutD"	29	100000862
100000993	4	000.911.381.003.00M	Upright Partition - Right | FOLKSTONE GRAY	1	60.55	0.045			FALSE	FALSE	0	"CutH,CutD"	29	100000862
100000994	4	000.911.272.003.00M	Upright Partition - Thru | FOLKSTONE GRAY	1	69.16	0.045			FALSE	FALSE	0	"CutH,CutD"	29	100000862
100000995	4	000.911.172.003.00M	Upright Partition - Left | FOLKSTONE GRAY	1	69.16	0.045			FALSE	FALSE	0	"CutH,CutD"	29	100000862
100000996	4	000.911.372.003.00M	Upright Partition - Right | FOLKSTONE GRAY	1	69.16	0.045			FALSE	FALSE	0	"CutH,CutD"	29	100000862
100000997	4	000.911.282.003.00M	Upright Partition - Thru | FOLKSTONE GRAY	1	68.53	0.045			FALSE	FALSE	0	"CutH,CutD"	33	100000862
100000998	4	000.911.182.003.00M	Upright Partition - Left | FOLKSTONE GRAY	1	68.53	0.045			FALSE	FALSE	0	"CutH,CutD"	33	100000862
100000999	4	000.911.382.003.00M	Upright Partition - Right | FOLKSTONE GRAY	1	68.53	0.045			FALSE	FALSE	0	"CutH,CutD"	33	100000862
100001000	4	000.911.273.003.00M	Upright Partition - Thru | FOLKSTONE GRAY	1	86.1	0.045			FALSE	FALSE	0	"CutH,CutD"	36	100000862
100001001	4	000.911.173.003.00M	Upright Partition - Left | FOLKSTONE GRAY	1	86.1	0.045			FALSE	FALSE	0	"CutH,CutD"	36	100000862
100001002	4	000.911.373.003.00M	Upright Partition - Right | FOLKSTONE GRAY	1	86.1	0.045			FALSE	FALSE	0	"CutH,CutD"	36	100000862
100001003	4	000.911.283.003.00M	Upright Partition - Thru | FOLKSTONE GRAY	1	85.68	0.045			FALSE	FALSE	0	"CutH,CutD"	41	100000862
100001004	4	000.911.183.003.00M	Upright Partition - Left | FOLKSTONE GRAY	1	85.68	0.045			FALSE	FALSE	0	"CutH,CutD"	41	100000862
100001005	4	000.911.383.003.00M	Upright Partition - Right | FOLKSTONE GRAY	1	85.68	0.045			FALSE	FALSE	0	"CutH,CutD"	41	100000862
100001006	4	000.911.274.003.00M	Upright Partition - Thru | FOLKSTONE GRAY	1	103.11	0.045			FALSE	FALSE	0	"CutH,CutD"	43	100000862
100001007	4	000.911.174.003.00M	Upright Partition - Left | FOLKSTONE GRAY	1	103.11	0.045			FALSE	FALSE	0	"CutH,CutD"	43	100000862
100001008	4	000.911.374.003.00M	Upright Partition - Right | FOLKSTONE GRAY	1	103.11	0.045			FALSE	FALSE	0	"CutH,CutD"	43	100000862
100001009	4	000.911.284.003.00M	Upright Partition - Thru | FOLKSTONE GRAY	1	102.76	0.045			FALSE	FALSE	0	"CutH,CutD"	49	100000862
100001010	4	000.911.184.003.00M	Upright Partition - Left | FOLKSTONE GRAY	1	102.76	0.045			FALSE	FALSE	0	"CutH,CutD"	49	100000862
100001011	4	000.911.384.003.00M	Upright Partition - Right | FOLKSTONE GRAY	1	102.76	0.045			FALSE	FALSE	0	"CutH,CutD"	49	100000862
100001012	4	000.912.270.004.00M	Upright Partition - BaseNotch - Thru | CARMEL APPLE	1	50.99	0.045			FALSE	FALSE	0	"CutH,CutD"	22	100000832
100001013	4	000.912.170.004.00M	Upright Partition - BaseNotch - Left | CARMEL APPLE	1	49.42	0.045			FALSE	FALSE	0	"CutH,CutD"	22	100000832
100001014	4	000.912.370.004.00M	Upright Partition - BaseNotch - Right | CARMEL APPLE	1	49.42	0.045			FALSE	FALSE	0	"CutH,CutD"	22	100000832
100001015	4	000.912.280.004.00M	Upright Partition - BaseNotch - Thru | CARMEL APPLE	1	56.99	0.045			FALSE	FALSE	0	"CutH,CutD"	25	100000832
100001016	4	000.912.180.004.00M	Upright Partition - BaseNotch - Left | CARMEL APPLE	1	55.22	0.045			FALSE	FALSE	0	"CutH,CutD"	25	100000832
100001017	4	000.912.380.004.00M	Upright Partition - BaseNotch - Right | CARMEL APPLE	1	55.22	0.045			FALSE	FALSE	0	"CutH,CutD"	25	100000832
100001018	4	000.912.271.004.00M	Upright Partition - BaseNotch - Thru | CARMEL APPLE	1	59.21	0.045			FALSE	FALSE	0	"CutH,CutD"	26	100000832
100001019	4	000.912.171.004.00M	Upright Partition - BaseNotch - Left | CARMEL APPLE	1	57.38	0.045			FALSE	FALSE	0	"CutH,CutD"	26	100000832
100001020	4	000.912.371.004.00M	Upright Partition - BaseNotch - Right | CARMEL APPLE	1	57.38	0.045			FALSE	FALSE	0	"CutH,CutD"	26	100000832
100001021	4	000.912.281.004.00M	Upright Partition - BaseNotch - Thru | CARMEL APPLE	1	66.19	0.045			FALSE	FALSE	0	"CutH,CutD"	29	100000832
100001022	4	000.912.181.004.00M	Upright Partition - BaseNotch - Left | CARMEL APPLE	1	64.12	0.045			FALSE	FALSE	0	"CutH,CutD"	29	100000832
100001023	4	000.912.381.004.00M	Upright Partition - BaseNotch - Right | CARMEL APPLE	1	64.12	0.045			FALSE	FALSE	0	"CutH,CutD"	29	100000832
100001024	4	000.912.272.004.00M	Upright Partition - BaseNotch - Thru | CARMEL APPLE	1	67.43	0.045			FALSE	FALSE	0	"CutH,CutD"	29	100000832
100001025	4	000.912.172.004.00M	Upright Partition - BaseNotch - Left | CARMEL APPLE	1	65.37	0.045			FALSE	FALSE	0	"CutH,CutD"	29	100000832
100001026	4	000.912.372.004.00M	Upright Partition - BaseNotch - Right | CARMEL APPLE	1	65.37	0.045			FALSE	FALSE	0	"CutH,CutD"	29	100000832
100001027	4	000.912.282.004.00M	Upright Partition - BaseNotch - Thru | CARMEL APPLE	1	75.39	0.045			FALSE	FALSE	0	"CutH,CutD"	33	100000832
100001028	4	000.912.182.004.00M	Upright Partition - BaseNotch - Left | CARMEL APPLE	1	73.03	0.045			FALSE	FALSE	0	"CutH,CutD"	33	100000832
100001029	4	000.912.382.004.00M	Upright Partition - BaseNotch - Right | CARMEL APPLE	1	73.03	0.045			FALSE	FALSE	0	"CutH,CutD"	33	100000832
100001030	4	000.912.273.004.00M	Upright Partition - BaseNotch - Thru | CARMEL APPLE	1	83.91	0.045			FALSE	FALSE	0	"CutH,CutD"	36	100000832
100001031	4	000.912.173.004.00M	Upright Partition - BaseNotch - Left | CARMEL APPLE	1	81.32	0.045			FALSE	FALSE	0	"CutH,CutD"	36	100000832
100001032	4	000.912.373.004.00M	Upright Partition - BaseNotch - Right | CARMEL APPLE	1	81.32	0.045			FALSE	FALSE	0	"CutH,CutD"	36	100000832
100001033	4	000.912.283.004.00M	Upright Partition - BaseNotch - Thru | CARMEL APPLE	1	93.76	0.045			FALSE	FALSE	0	"CutH,CutD"	41	100000832
100001034	4	000.912.183.004.00M	Upright Partition - BaseNotch - Left | CARMEL APPLE	1	90.88	0.045			FALSE	FALSE	0	"CutH,CutD"	41	100000832
100001035	4	000.912.383.004.00M	Upright Partition - BaseNotch - Right | CARMEL APPLE	1	90.88	0.045			FALSE	FALSE	0	"CutH,CutD"	41	100000832
100001036	4	000.912.274.004.00M	Upright Partition - BaseNotch - Thru | CARMEL APPLE	1	100.38	0.045			FALSE	FALSE	0	"CutH,CutD"	43	100000832
100001037	4	000.912.174.004.00M	Upright Partition - BaseNotch - Left | CARMEL APPLE	1	97.27	0.045			FALSE	FALSE	0	"CutH,CutD"	43	100000832
100001038	4	000.912.374.004.00M	Upright Partition - BaseNotch - Right | CARMEL APPLE	1	97.27	0.045			FALSE	FALSE	0	"CutH,CutD"	43	100000832
100001039	4	000.912.284.004.00M	Upright Partition - BaseNotch - Thru | CARMEL APPLE	1	112.17	0.045			FALSE	FALSE	0	"CutH,CutD"	49	100000832
100001040	4	000.912.184.004.00M	Upright Partition - BaseNotch - Left | CARMEL APPLE	1	108.7	0.045			FALSE	FALSE	0	"CutH,CutD"	49	100000832
100001041	4	000.912.384.004.00M	Upright Partition - BaseNotch - Right | CARMEL APPLE	1	108.7	0.045			FALSE	FALSE	0	"CutH,CutD"	49	100000832
100001042	4	000.911.270.004.00M	Upright Partition - Thru | CARMEL APPLE	1	50.73	0.045			FALSE	FALSE	0	"CutH,CutD"	22	100000862
100001043	4	000.911.170.004.00M	Upright Partition - Left | CARMEL APPLE	1	49.16	0.045			FALSE	FALSE	0	"CutH,CutD"	22	100000862
100001044	4	000.911.370.004.00M	Upright Partition - Right | CARMEL APPLE	1	49.16	0.045			FALSE	FALSE	0	"CutH,CutD"	22	100000862
100001045	4	000.911.280.004.00M	Upright Partition - Thru | CARMEL APPLE	1	56.69	0.045			FALSE	FALSE	0	"CutH,CutD"	25	100000862
100001046	4	000.911.180.004.00M	Upright Partition - Left | CARMEL APPLE	1	54.92	0.045			FALSE	FALSE	0	"CutH,CutD"	25	100000862
100001047	4	000.911.380.004.00M	Upright Partition - Right | CARMEL APPLE	1	54.92	0.045			FALSE	FALSE	0	"CutH,CutD"	25	100000862
100001048	4	000.911.271.004.00M	Upright Partition - Thru | CARMEL APPLE	1	58.92	0.045			FALSE	FALSE	0	"CutH,CutD"	26	100000862
100001049	4	000.911.171.004.00M	Upright Partition - Left | CARMEL APPLE	1	57.08	0.045			FALSE	FALSE	0	"CutH,CutD"	26	100000862
100001050	4	000.911.371.004.00M	Upright Partition - Right | CARMEL APPLE	1	57.08	0.045			FALSE	FALSE	0	"CutH,CutD"	26	100000862
100001051	4	000.911.281.004.00M	Upright Partition - Thru | CARMEL APPLE	1	65.83	0.045			FALSE	FALSE	0	"CutH,CutD"	29	100000862
100001052	4	000.911.181.004.00M	Upright Partition - Left | CARMEL APPLE	1	63.8	0.045			FALSE	FALSE	0	"CutH,CutD"	29	100000862
100001053	4	000.911.381.004.00M	Upright Partition - Right | CARMEL APPLE	1	63.8	0.045			FALSE	FALSE	0	"CutH,CutD"	29	100000862
100001054	4	000.911.272.004.00M	Upright Partition - Thru | CARMEL APPLE	1	67.1	0.045			FALSE	FALSE	0	"CutH,CutD"	29	100000862
100001055	4	000.911.172.004.00M	Upright Partition - Left | CARMEL APPLE	1	65.01	0.045			FALSE	FALSE	0	"CutH,CutD"	29	100000862
100001056	4	000.911.372.004.00M	Upright Partition - Right | CARMEL APPLE	1	65.01	0.045			FALSE	FALSE	0	"CutH,CutD"	29	100000862
100001057	4	000.911.282.004.00M	Upright Partition - Thru | CARMEL APPLE	1	74.96	0.045			FALSE	FALSE	0	"CutH,CutD"	33	100000862
100001058	4	000.911.182.004.00M	Upright Partition - Left | CARMEL APPLE	1	72.67	0.045			FALSE	FALSE	0	"CutH,CutD"	33	100000862
100001059	4	000.911.382.004.00M	Upright Partition - Right | CARMEL APPLE	1	72.67	0.045			FALSE	FALSE	0	"CutH,CutD"	33	100000862
100001060	4	000.911.273.004.00M	Upright Partition - Thru | CARMEL APPLE	1	83.45	0.045			FALSE	FALSE	0	"CutH,CutD"	36	100000862
100001061	4	000.911.173.004.00M	Upright Partition - Left | CARMEL APPLE	1	80.89	0.045			FALSE	FALSE	0	"CutH,CutD"	36	100000862
100001062	4	000.911.373.004.00M	Upright Partition - Right | CARMEL APPLE	1	80.89	0.045			FALSE	FALSE	0	"CutH,CutD"	36	100000862
100001063	4	000.911.283.004.00M	Upright Partition - Thru | CARMEL APPLE	1	93.27	0.045			FALSE	FALSE	0	"CutH,CutD"	41	100000862
100001064	4	000.911.183.004.00M	Upright Partition - Left | CARMEL APPLE	1	90.42	0.045			FALSE	FALSE	0	"CutH,CutD"	41	100000862
100001065	4	000.911.383.004.00M	Upright Partition - Right | CARMEL APPLE	1	90.42	0.045			FALSE	FALSE	0	"CutH,CutD"	41	100000862
100001066	4	000.911.274.004.00M	Upright Partition - Thru | CARMEL APPLE	1	99.82	0.045			FALSE	FALSE	0	"CutH,CutD"	43	100000862
100001067	4	000.911.174.004.00M	Upright Partition - Left | CARMEL APPLE	1	96.78	0.045			FALSE	FALSE	0	"CutH,CutD"	43	100000862
100001068	4	000.911.374.004.00M	Upright Partition - Right | CARMEL APPLE	1	96.78	0.045			FALSE	FALSE	0	"CutH,CutD"	43	100000862
100001069	4	000.911.284.004.00M	Upright Partition - Thru | CARMEL APPLE	1	111.58	0.045			FALSE	FALSE	0	"CutH,CutD"	49	100000862
100001070	4	000.911.184.004.00M	Upright Partition - Left | CARMEL APPLE	1	108.14	0.045			FALSE	FALSE	0	"CutH,CutD"	49	100000862
100001071	4	000.911.384.004.00M	Upright Partition - Right | CARMEL APPLE	1	108.14	0.045			FALSE	FALSE	0	"CutH,CutD"	49	100000862
100001072	4	000.912.270.005.00M	Upright Partition - BaseNotch - Thru | WILD APPLE	1	50.99	0.045			FALSE	FALSE	0	"CutH,CutD"	22	100000832
100001073	4	000.912.170.005.00M	Upright Partition - BaseNotch - Left | WILD APPLE	1	49.42	0.045			FALSE	FALSE	0	"CutH,CutD"	22	100000832
100001074	4	000.912.370.005.00M	Upright Partition - BaseNotch - Right | WILD APPLE	1	49.42	0.045			FALSE	FALSE	0	"CutH,CutD"	22	100000832
100001075	4	000.912.280.005.00M	Upright Partition - BaseNotch - Thru | WILD APPLE	1	56.99	0.045			FALSE	FALSE	0	"CutH,CutD"	25	100000832
100001076	4	000.912.180.005.00M	Upright Partition - BaseNotch - Left | WILD APPLE	1	55.22	0.045			FALSE	FALSE	0	"CutH,CutD"	25	100000832
100001077	4	000.912.380.005.00M	Upright Partition - BaseNotch - Right | WILD APPLE	1	55.22	0.045			FALSE	FALSE	0	"CutH,CutD"	25	100000832
100001078	4	000.912.271.005.00M	Upright Partition - BaseNotch - Thru | WILD APPLE	1	59.21	0.045			FALSE	FALSE	0	"CutH,CutD"	26	100000832
100001079	4	000.912.171.005.00M	Upright Partition - BaseNotch - Left | WILD APPLE	1	57.38	0.045			FALSE	FALSE	0	"CutH,CutD"	26	100000832
100001080	4	000.912.371.005.00M	Upright Partition - BaseNotch - Right | WILD APPLE	1	57.38	0.045			FALSE	FALSE	0	"CutH,CutD"	26	100000832
100001081	4	000.912.281.005.00M	Upright Partition - BaseNotch - Thru | WILD APPLE	1	66.19	0.045			FALSE	FALSE	0	"CutH,CutD"	29	100000832
100001082	4	000.912.181.005.00M	Upright Partition - BaseNotch - Left | WILD APPLE	1	64.12	0.045			FALSE	FALSE	0	"CutH,CutD"	29	100000832
100001083	4	000.912.381.005.00M	Upright Partition - BaseNotch - Right | WILD APPLE	1	64.12	0.045			FALSE	FALSE	0	"CutH,CutD"	29	100000832
100001084	4	000.912.272.005.00M	Upright Partition - BaseNotch - Thru | WILD APPLE	1	67.43	0.045			FALSE	FALSE	0	"CutH,CutD"	29	100000832
100001085	4	000.912.172.005.00M	Upright Partition - BaseNotch - Left | WILD APPLE	1	65.37	0.045			FALSE	FALSE	0	"CutH,CutD"	29	100000832
100001086	4	000.912.372.005.00M	Upright Partition - BaseNotch - Right | WILD APPLE	1	65.37	0.045			FALSE	FALSE	0	"CutH,CutD"	29	100000832
100001087	4	000.912.282.005.00M	Upright Partition - BaseNotch - Thru | WILD APPLE	1	75.39	0.045			FALSE	FALSE	0	"CutH,CutD"	33	100000832
100001088	4	000.912.182.005.00M	Upright Partition - BaseNotch - Left | WILD APPLE	1	73.03	0.045			FALSE	FALSE	0	"CutH,CutD"	33	100000832
100001089	4	000.912.382.005.00M	Upright Partition - BaseNotch - Right | WILD APPLE	1	73.03	0.045			FALSE	FALSE	0	"CutH,CutD"	33	100000832
100001090	4	000.912.273.005.00M	Upright Partition - BaseNotch - Thru | WILD APPLE	1	83.91	0.045			FALSE	FALSE	0	"CutH,CutD"	36	100000832
100001091	4	000.912.173.005.00M	Upright Partition - BaseNotch - Left | WILD APPLE	1	81.32	0.045			FALSE	FALSE	0	"CutH,CutD"	36	100000832
100001092	4	000.912.373.005.00M	Upright Partition - BaseNotch - Right | WILD APPLE	1	81.32	0.045			FALSE	FALSE	0	"CutH,CutD"	36	100000832
100001093	4	000.912.283.005.00M	Upright Partition - BaseNotch - Thru | WILD APPLE	1	93.76	0.045			FALSE	FALSE	0	"CutH,CutD"	41	100000832
100001094	4	000.912.183.005.00M	Upright Partition - BaseNotch - Left | WILD APPLE	1	90.88	0.045			FALSE	FALSE	0	"CutH,CutD"	41	100000832
100001095	4	000.912.383.005.00M	Upright Partition - BaseNotch - Right | WILD APPLE	1	90.88	0.045			FALSE	FALSE	0	"CutH,CutD"	41	100000832
100001096	4	000.912.274.005.00M	Upright Partition - BaseNotch - Thru | WILD APPLE	1	100.38	0.045			FALSE	FALSE	0	"CutH,CutD"	43	100000832
100001097	4	000.912.174.005.00M	Upright Partition - BaseNotch - Left | WILD APPLE	1	97.27	0.045			FALSE	FALSE	0	"CutH,CutD"	43	100000832
100001098	4	000.912.374.005.00M	Upright Partition - BaseNotch - Right | WILD APPLE	1	97.27	0.045			FALSE	FALSE	0	"CutH,CutD"	43	100000832
100001099	4	000.912.284.005.00M	Upright Partition - BaseNotch - Thru | WILD APPLE	1	112.17	0.045			FALSE	FALSE	0	"CutH,CutD"	49	100000832
100001100	4	000.912.184.005.00M	Upright Partition - BaseNotch - Left | WILD APPLE	1	108.7	0.045			FALSE	FALSE	0	"CutH,CutD"	49	100000832
100001101	4	000.912.384.005.00M	Upright Partition - BaseNotch - Right | WILD APPLE	1	108.7	0.045			FALSE	FALSE	0	"CutH,CutD"	49	100000832
100001102	4	000.911.270.005.00M	Upright Partition - Thru | WILD APPLE	1	50.73	0.045			FALSE	FALSE	0	"CutH,CutD"	22	100000862
100001103	4	000.911.170.005.00M	Upright Partition - Left | WILD APPLE	1	49.16	0.045			FALSE	FALSE	0	"CutH,CutD"	22	100000862
100001104	4	000.911.370.005.00M	Upright Partition - Right | WILD APPLE	1	49.16	0.045			FALSE	FALSE	0	"CutH,CutD"	22	100000862
100001105	4	000.911.280.005.00M	Upright Partition - Thru | WILD APPLE	1	56.69	0.045			FALSE	FALSE	0	"CutH,CutD"	25	100000862
100001106	4	000.911.180.005.00M	Upright Partition - Left | WILD APPLE	1	54.92	0.045			FALSE	FALSE	0	"CutH,CutD"	25	100000862
100001107	4	000.911.380.005.00M	Upright Partition - Right | WILD APPLE	1	54.92	0.045			FALSE	FALSE	0	"CutH,CutD"	25	100000862
100001108	4	000.911.271.005.00M	Upright Partition - Thru | WILD APPLE	1	58.92	0.045			FALSE	FALSE	0	"CutH,CutD"	26	100000862
100001109	4	000.911.171.005.00M	Upright Partition - Left | WILD APPLE	1	57.08	0.045			FALSE	FALSE	0	"CutH,CutD"	26	100000862
100001110	4	000.911.371.005.00M	Upright Partition - Right | WILD APPLE	1	57.08	0.045			FALSE	FALSE	0	"CutH,CutD"	26	100000862
100001111	4	000.911.281.005.00M	Upright Partition - Thru | WILD APPLE	1	65.83	0.045			FALSE	FALSE	0	"CutH,CutD"	29	100000862
100001112	4	000.911.181.005.00M	Upright Partition - Left | WILD APPLE	1	63.8	0.045			FALSE	FALSE	0	"CutH,CutD"	29	100000862
100001113	4	000.911.381.005.00M	Upright Partition - Right | WILD APPLE	1	63.8	0.045			FALSE	FALSE	0	"CutH,CutD"	29	100000862
