PartID,CatalogID,PartString,Description - Updated 11/11/10,Quantity, Price ,Labor,Lin Ft Price, Item Price ,SuppressInBom,BulkPriced,HideInBom,SpecialFlags,Weight,Image
100002484,4,000.260.028.505.00I,~ Hutch Base Angle Bracket ,1,0.42,,,,FALSE,FALSE,0,,,
100002485,4,000.010.083.965.00I,~ Pan Head Screw (3/4 x # 8),1,0.02,,,,FALSE,FALSE,0,,,
100002486,4,000.010.070.965.00I,~ Flat Head Screw (3/4 x # 8),1,0.01,,,,FALSE,FALSE,0,,,
100003777,4,000.356.025.445.00I,~ Door Bumpers,1,0.17, ,,,FALSE,FALSE,0,,,
100003778,4,000.022.035.234.00I,~ 23mm M4 Handle Screw Doors,1,0.22, ,,,FALSE,FALSE,0,,,
100003779,4,000.022.035.259.00I,~ 28mm M4 Handle Screw DR1 Drawers,1,0.22, ,,,FALSE,FALSE,0,,,
100003780,4,000.022.035.350.00I,~ 35mm M4 Handle Screw Drawers,1,0.31, ,,,FALSE,FALSE,0,,,
100002183,4,000.999.010.000.00M,Molding nailer,1,1.72,,,,FALSE,FALSE,0,CutV,,missing
100000000,4,000.101.132.001.00M,"Garage Base Cabinet, 1 Door, 1 Adj Sh, White (24x31x21)",1,170,0.25,,88.81,FALSE,FALSE,0,"CutH,CutV,CutD",73,100000000
100000001,4,000.101.232.001.00M,"Garage Base Cabinet, 1 Door, 1 Adj Sh, White (24x31x24)",1,210,0.25,,,FALSE,FALSE,0,"CutH,CutV,CutD",95,100000000
100000002,4,000.102.332.001.00M,"Garage Base Cabinet, 2 Doors, 1 Adj Sh, White",1,260,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",117,100000002
100000003,4,000.102.432.001.00M,"Garage Base Cabinet, 2 Doors, 1 Adj Sh, White",1,335,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",160,100000002
100000004,4,000.188.132.001.00M,"Garage Base Cabinet, 1 Door, 2 P/O Trays, White",1,207.5,0.45,,,FALSE,FALSE,0,"CutH,CutV,CutD",65,100000000
100000005,4,000.188.232.001.00M,"Garage Base Cabinet, 1 Door, 2 P/O Trays, White",1,235,0.45,,,FALSE,FALSE,0,"CutH,CutV,CutD",83,100000000
100000006,4,000.188.332.001.00M,"Garage Base Cabinet, 2 Doors, 2 P/O Trays, White",1,302.5,0.55,,,FALSE,FALSE,0,"CutH,CutV,CutD",101,100000002
100000007,4,000.211.132.001.00M,"Garage Base Cabinet, 1 Door, 1 Drawer, 1 Adj Sh, White",1,212.5,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",77,100000007
100000008,4,000.211.232.001.00M,"Garage Base Cabinet, 1 Door, 1 Drawer, 1 Adj Sh, White",1,260,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",101,100000007
100000009,4,000.212.332.001.00M,"Garage Base Cabinet, 2 Doors, 1 Drawer, 1 Adj Sh, White",1,322.5,0.45,,,FALSE,FALSE,0,"CutH,CutV,CutD",124,100000009
100000010,4,000.222.332.001.00M,"Garage Base Cabinet, 2 Doors, 2 Drawer, 1 Adj Sh, White",1,367.5,0.55,,,FALSE,FALSE,0,"CutH,CutV,CutD",124,100000010
100000011,4,000.222.432.001.00M,"Garage Base Cabinet, 2 Doors, 2 Drawer, 1 Adj Sh, White",1,440,0.55,,,FALSE,FALSE,0,"CutH,CutV,CutD",172,100000010
100000012,4,000.240.132.001.00M,"Garage Base Cabinet, 4 Drawers, White",1,290,0.65,,,FALSE,FALSE,0,"CutH,CutV,CutD",67,100000012
100000013,4,000.240.232.001.00M,"Garage Base Cabinet, 4 Drawers, White",1,327.5,0.65,,,FALSE,FALSE,0,"CutH,CutV,CutD",85,100000012
100000014,4,000.301.130.001.00M,"Garage Wall Cabinet, 1 Door, 1 Adj Sh, White",1,117.5,0.25,,,FALSE,FALSE,0,"CutH,CutV,CutD",49,100000014
100000015,4,000.301.230.001.00M,"Garage Wall Cabinet, 1 Door, 1 Adj Sh, White",1,145,0.25,,,FALSE,FALSE,0,"CutH,CutV,CutD",66,100000014
100000016,4,000.301.131.001.00M,"Garage Wall Cabinet, 1 Door, 1 Adj Sh, White",1,130,0.25,,,FALSE,FALSE,0,"CutH,CutV,CutD",58,100000014
100000017,4,000.301.231.001.00M,"Garage Wall Cabinet, 1 Door, 1 Adj Sh, White",1,162.5,0.25,,,FALSE,FALSE,0,"CutH,CutV,CutD",76,100000014
100000018,4,000.301.132.001.00M,"Garage Wall Cabinet, 1 Door, 1 Adj Sh, White",1,165,0.25,,,FALSE,FALSE,0,"CutH,CutV,CutD",73,100000014
100000019,4,000.301.232.001.00M,"Garage Wall Cabinet, 1 Door, 1 Adj Sh, White",1,200,0.25,,,FALSE,FALSE,0,"CutH,CutV,CutD",95,100000014
100000020,4,000.301.142.001.00M,"Garage Wall Cabinet, 1 Door, 2 Adj Sh, White",1,230,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",109,100000014
100000021,4,000.301.242.001.00M,"Garage Wall Cabinet, 1 Door, 2 Adj Sh, White",1,280,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",140,100000014
100000022,4,000.302.330.001.00M,"Garage Wall Cabinet, 2 Doors, 1 Adj Sh, White",1,185,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",83,100000022
100000023,4,000.302.430.001.00M,"Garage Wall Cabinet, 2 Doors, 1 Adj Sh, White",1,242.5,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",117,100000022
100000024,4,000.302.331.001.00M,"Garage Wall Cabinet, 2 Doors, 1 Adj Sh, White",1,220,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",95,100000022
100000025,4,000.302.431.001.00M,"Garage Wall Cabinet, 2 Doors, 1 Adj Sh, White",1,272.5,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",132,100000022
100000026,4,000.302.332.001.00M,"Garage Wall Cabinet, 2 Doors, 1 Adj Sh, White",1,265,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",117,100000022
100000027,4,000.302.432.001.00M,"Garage Wall Cabinet, 2 Doors, 1 Adj Sh, White",1,327.5,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",160,100000022
100000028,4,000.302.342.001.00M,"Garage Wall Cabinet, 2 Doors, 2 Adj Sh, White",1,357.5,0.45,,,FALSE,FALSE,0,"CutH,CutV,CutD",171,100000022
100000029,4,000.302.442.001.00M,"Garage Wall Cabinet, 2 Doors, 2 Adj Sh, White",1,425,0.45,,,FALSE,FALSE,0,"CutH,CutV,CutD",233,100000022
100000030,4,000.401.182.001.00M,"Garage Tall Cabinet, 1 Door, 3 Adj Sh, White",1,317.5,0.8,,,FALSE,FALSE,0,"CutH,CutV,CutD",171,100000030
100000031,4,000.401.282.001.00M,"Garage Tall Cabinet, 1 Door, 3 Adj Sh, White",1,377.5,0.8,,,FALSE,FALSE,0,"CutH,CutV,CutD",215,100000030
100000032,4,000.401.192.001.00M,"Garage Tall Cabinet, 1 Door, 4 Adj Sh, White",1,352.5,0.9,,,FALSE,FALSE,0,"CutH,CutV,CutD",198,100000030
100000033,4,000.401.292.001.00M,"Garage Tall Cabinet, 1 Door, 4 Adj Sh, White",1,425,0.9,,,FALSE,FALSE,0,"CutH,CutV,CutD",250,100000030
100000034,4,000.402.382.001.00M,"Garage Tall Cabinet, 2 Doors, 3 Adj Sh, White",1,460,1.2,,,FALSE,FALSE,0,"CutH,CutV,CutD",259,100000034
100000035,4,000.402.482.001.00M,"Garage Tall Cabinet, 2 Doors, 3 Adj Sh, White",1,585,1.2,,,FALSE,FALSE,0,"CutH,CutV,CutD",348,100000034
100000036,4,000.402.392.001.00M,"Garage Tall Cabinet, 2 Doors, 4 Adj Sh, White",1,520,1.3,,,FALSE,FALSE,0,"CutH,CutV,CutD",303,100000034
100000037,4,000.402.492.001.00M,"Garage Tall Cabinet, 2 Doors, 4 Adj Sh, White",1,662.5,1.3,,,FALSE,FALSE,0,"CutH,CutV,CutD",417,100000034
100000038,4,000.412.382.001.00M,"Garage Tall Cabinet, 2 Doors, 1 Divider, 6 Adj Sh, White",1,512.5,1.5,,,FALSE,FALSE,0,"CutH,CutV,CutD",269,100000034
100000039,4,000.412.482.001.00M,"Garage Tall Cabinet, 2 Doors, 1 Divider, 6 Adj Sh, White",1,630,1.5,,,FALSE,FALSE,0,"CutH,CutV,CutD",357,100000034
100000040,4,000.412.392.001.00M,"Garage Tall Cabinet, 2 Doors, 1 Divider, 8 Adj Sh, White",1,585,1.6,,,FALSE,FALSE,0,"CutH,CutV,CutD",313,100000034
100000041,4,000.412.492.001.00M,"Garage Tall Cabinet, 2 Doors, 1 Divider, 8 Adj Sh, White",1,720,1.6,,,FALSE,FALSE,0,"CutH,CutV,CutD",417,100000034
100000042,4,000.308.330.001.00M,"Garage Corner Cabinet, 1 Door, 1 Adj Sh, White",1,270,0.5,,,FALSE,FALSE,0,CutH,109,100000042
100000043,4,000.308.331.001.00M,"Garage Corner Cabinet, 1 Door, 1 Adj Sh, White",1,280,0.5,,,FALSE,FALSE,0,CutH,106,100000042
100000044,4,000.308.332.001.00M,"Garage Corner Cabinet, 1 Door, 1 Adj Sh, White",1,365,0.6,,,FALSE,FALSE,0,CutH,152,100000044
100000045,4,000.308.342.001.00M,"Garage Corner Cabinet, 1 Door, 2 Adj Sh, White",1,480,0.7,,,FALSE,FALSE,0,CutH,211,100000042
100000046,4,000.308.382.001.00M,"Garage Corner Cabinet, 1 Door, 3 Adj Sh, White",1,695,1.4,,,FALSE,FALSE,0,CutH,306,100000046
100000047,4,000.308.392.001.00M,"Garage Corner Cabinet, 1 Door, 4 Adj Sh, White",1,805,1.5,,,FALSE,FALSE,0,CutH,353,100000047
100000048,4,000.101.132.002.00M,"Garage Base Cabinet, 1 Door, 1 Adj Sh, Antique White",1,200.6,0.25,,,FALSE,FALSE,0,"CutH,CutV,CutD",73,100000000
100000049,4,000.101.232.002.00M,"Garage Base Cabinet, 1 Door, 1 Adj Sh, Antique White",1,247.8,0.25,,,FALSE,FALSE,0,"CutH,CutV,CutD",95,100000000
100000050,4,000.102.332.002.00M,"Garage Base Cabinet, 2 Doors, 1 Adj Sh, Antique White",1,306.8,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",117,100000002
100000051,4,000.102.432.002.00M,"Garage Base Cabinet, 2 Doors, 1 Adj Sh, Antique White",1,395.3,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",160,100000002
100000052,4,000.188.132.002.00M,"Garage Base Cabinet, 1 Door, 2 P/O Trays, Antique White",1,244.85,0.45,,,FALSE,FALSE,0,"CutH,CutV,CutD",65,100000000
100000053,4,000.188.232.002.00M,"Garage Base Cabinet, 1 Door, 2 P/O Trays, Antique White",1,277.3,0.45,,,FALSE,FALSE,0,"CutH,CutV,CutD",83,100000000
100000054,4,000.188.332.002.00M,"Garage Base Cabinet, 2 Doors, 2 P/O Trays, Antique White",1,356.95,0.55,,,FALSE,FALSE,0,"CutH,CutV,CutD",101,100000002
100000055,4,000.211.132.002.00M,"Garage Base Cabinet, 1 Door, 1 Drawer, 1 Adj Sh, Antique White",1,250.75,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",77,100000007
100000056,4,000.211.232.002.00M,"Garage Base Cabinet, 1 Door, 1 Drawer, 1 Adj Sh, Antique White",1,306.8,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",101,100000007
100000057,4,000.212.332.002.00M,"Garage Base Cabinet, 2 Doors, 1 Drawer, 1 Adj Sh, Antique White",1,380.55,0.45,,,FALSE,FALSE,0,"CutH,CutV,CutD",124,100000009
100000058,4,000.222.332.002.00M,"Garage Base Cabinet, 2 Doors, 2 Drawer, 1 Adj Sh, Antique White",1,433.65,0.55,,,FALSE,FALSE,0,"CutH,CutV,CutD",124,100000010
100000059,4,000.222.432.002.00M,"Garage Base Cabinet, 2 Doors, 2 Drawer, 1 Adj Sh, Antique White",1,519.2,0.55,,,FALSE,FALSE,0,"CutH,CutV,CutD",172,100000010
100000060,4,000.240.132.002.00M,"Garage Base Cabinet, 4 Drawers, Antique White",1,342.2,0.65,,,FALSE,FALSE,0,"CutH,CutV,CutD",67,100000012
100000061,4,000.240.232.002.00M,"Garage Base Cabinet, 4 Drawers, Antique White",1,386.45,0.65,,,FALSE,FALSE,0,"CutH,CutV,CutD",85,100000012
100000062,4,000.301.130.002.00M,"Garage Wall Cabinet, 1 Door, 1 Adj Sh, Antique White",1,138.65,0.25,,,FALSE,FALSE,0,"CutH,CutV,CutD",49,100000014
100000063,4,000.301.230.002.00M,"Garage Wall Cabinet, 1 Door, 1 Adj Sh, Antique White",1,171.1,0.25,,,FALSE,FALSE,0,"CutH,CutV,CutD",66,100000014
100000064,4,000.301.131.002.00M,"Garage Wall Cabinet, 1 Door, 1 Adj Sh, Antique White",1,153.4,0.25,,,FALSE,FALSE,0,"CutH,CutV,CutD",58,100000014
100000065,4,000.301.231.002.00M,"Garage Wall Cabinet, 1 Door, 1 Adj Sh, Antique White",1,191.75,0.25,,,FALSE,FALSE,0,"CutH,CutV,CutD",76,100000014
100000066,4,000.301.132.002.00M,"Garage Wall Cabinet, 1 Door, 1 Adj Sh, Antique White",1,194.7,0.25,,,FALSE,FALSE,0,"CutH,CutV,CutD",73,100000014
100000067,4,000.301.232.002.00M,"Garage Wall Cabinet, 1 Door, 1 Adj Sh, Antique White",1,236,0.25,,,FALSE,FALSE,0,"CutH,CutV,CutD",95,100000014
100000068,4,000.301.142.002.00M,"Garage Wall Cabinet, 1 Door, 2 Adj Sh, Antique White",1,271.4,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",109,100000014
100000069,4,000.301.242.002.00M,"Garage Wall Cabinet, 1 Door, 2 Adj Sh, Antique White",1,330.4,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",140,100000014
100000070,4,000.302.330.002.00M,"Garage Wall Cabinet, 2 Doors, 1 Adj Sh, Antique White",1,218.3,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",83,100000022
100000071,4,000.302.430.002.00M,"Garage Wall Cabinet, 2 Doors, 1 Adj Sh, Antique White",1,286.15,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",117,100000022
100000072,4,000.302.331.002.00M,"Garage Wall Cabinet, 2 Doors, 1 Adj Sh, Antique White",1,259.6,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",95,100000022
100000073,4,000.302.431.002.00M,"Garage Wall Cabinet, 2 Doors, 1 Adj Sh, Antique White",1,321.55,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",132,100000022
100000074,4,000.302.332.002.00M,"Garage Wall Cabinet, 2 Doors, 1 Adj Sh, Antique White",1,312.7,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",117,100000022
100000075,4,000.302.432.002.00M,"Garage Wall Cabinet, 2 Doors, 1 Adj Sh, Antique White",1,386.45,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",160,100000022
100000076,4,000.302.342.002.00M,"Garage Wall Cabinet, 2 Doors, 2 Adj Sh, Antique White",1,421.85,0.45,,,FALSE,FALSE,0,"CutH,CutV,CutD",171,100000022
100000077,4,000.302.442.002.00M,"Garage Wall Cabinet, 2 Doors, 2 Adj Sh, Antique White",1,501.5,0.45,,,FALSE,FALSE,0,"CutH,CutV,CutD",233,100000022
100000078,4,000.401.182.002.00M,"Garage Tall Cabinet, 1 Door, 3 Adj Sh, Antique White",1,374.65,0.8,,,FALSE,FALSE,0,"CutH,CutV,CutD",171,100000030
100000079,4,000.401.282.002.00M,"Garage Tall Cabinet, 1 Door, 3 Adj Sh, Antique White",1,445.45,0.8,,,FALSE,FALSE,0,"CutH,CutV,CutD",215,100000030
100000080,4,000.401.192.002.00M,"Garage Tall Cabinet, 1 Door, 4 Adj Sh, Antique White",1,415.95,0.9,,,FALSE,FALSE,0,"CutH,CutV,CutD",198,100000030
100000081,4,000.401.292.002.00M,"Garage Tall Cabinet, 1 Door, 4 Adj Sh, Antique White",1,501.5,0.9,,,FALSE,FALSE,0,"CutH,CutV,CutD",250,100000030
100000082,4,000.402.382.002.00M,"Garage Tall Cabinet, 2 Doors, 3 Adj Sh, Antique White",1,542.8,1.2,,,FALSE,FALSE,0,"CutH,CutV,CutD",259,100000034
100000083,4,000.402.482.002.00M,"Garage Tall Cabinet, 2 Doors, 3 Adj Sh, Antique White",1,690.3,1.2,,,FALSE,FALSE,0,"CutH,CutV,CutD",348,100000034
100000084,4,000.402.392.002.00M,"Garage Tall Cabinet, 2 Doors, 4 Adj Sh, Antique White",1,613.6,1.3,,,FALSE,FALSE,0,"CutH,CutV,CutD",303,100000034
100000085,4,000.402.492.002.00M,"Garage Tall Cabinet, 2 Doors, 4 Adj Sh, Antique White",1,781.75,1.3,,,FALSE,FALSE,0,"CutH,CutV,CutD",417,100000034
100000086,4,000.412.382.002.00M,"Garage Tall Cabinet, 2 Doors, 1 Divider, 6 Adj Sh, Antique White",1,604.75,1.5,,,FALSE,FALSE,0,"CutH,CutV,CutD",269,100000034
100000087,4,000.412.482.002.00M,"Garage Tall Cabinet, 2 Doors, 1 Divider, 6 Adj Sh, Antique White",1,743.4,1.5,,,FALSE,FALSE,0,"CutH,CutV,CutD",357,100000034
100000088,4,000.412.392.002.00M,"Garage Tall Cabinet, 2 Doors, 1 Divider, 8 Adj Sh, Antique White",1,690.3,1.6,,,FALSE,FALSE,0,"CutH,CutV,CutD",313,100000034
100000089,4,000.412.492.002.00M,"Garage Tall Cabinet, 2 Doors, 1 Divider, 8 Adj Sh, Antique White",1,849.6,1.6,,,FALSE,FALSE,0,"CutH,CutV,CutD",417,100000034
100000090,4,000.308.330.002.00M,"Garage Corner Cabinet, 1 Door, 1 Adj Sh, Antique White",1,318.6,0.5,,,FALSE,FALSE,0,CutH,109,100000042
100000091,4,000.308.331.002.00M,"Garage Corner Cabinet, 1 Door, 1 Adj Sh, Antique White",1,330.4,0.5,,,FALSE,FALSE,0,CutH,106,100000042
100000092,4,000.308.332.002.00M,"Garage Corner Cabinet, 1 Door, 1 Adj Sh, Antique White",1,430.7,0.6,,,FALSE,FALSE,0,CutH,152,100000044
100000093,4,000.308.342.002.00M,"Garage Corner Cabinet, 1 Door, 2 Adj Sh, Antique White",1,566.4,0.7,,,FALSE,FALSE,0,CutH,211,100000042
100000094,4,000.308.382.002.00M,"Garage Corner Cabinet, 1 Door, 3 Adj Sh, Antique White",1,820.1,1.4,,,FALSE,FALSE,0,CutH,306,100000046
100000095,4,000.308.392.002.00M,"Garage Corner Cabinet, 1 Door, 4 Adj Sh, Antique White",1,949.9,1.5,,,FALSE,FALSE,0,CutH,353,100000047
100000096,4,000.101.132.003.00M,"Garage Base Cabinet, 1 Door, 1 Adj Sh, Folkstone Gray",1,197.2,0.25,,,FALSE,FALSE,0,"CutH,CutV,CutD",73,100000000
100000097,4,000.101.232.003.00M,"Garage Base Cabinet, 1 Door, 1 Adj Sh, Folkstone Gray",1,243.6,0.25,,,FALSE,FALSE,0,"CutH,CutV,CutD",95,100000000
100000098,4,000.102.332.003.00M,"Garage Base Cabinet, 2 Doors, 1 Adj Sh, Folkstone Gray",1,301.6,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",117,100000002
100000099,4,000.102.432.003.00M,"Garage Base Cabinet, 2 Doors, 1 Adj Sh, Folkstone Gray",1,388.6,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",160,100000002
100000100,4,000.188.132.003.00M,"Garage Base Cabinet, 1 Door, 2 P/O Trays, Folkstone Gray",1,240.7,0.45,,,FALSE,FALSE,0,"CutH,CutV,CutD",65,100000000
100000101,4,000.188.232.003.00M,"Garage Base Cabinet, 1 Door, 2 P/O Trays, Folkstone Gray",1,272.6,0.45,,,FALSE,FALSE,0,"CutH,CutV,CutD",83,100000000
100000102,4,000.188.332.003.00M,"Garage Base Cabinet, 2 Doors, 2 P/O Trays, Folkstone Gray",1,350.9,0.55,,,FALSE,FALSE,0,"CutH,CutV,CutD",101,100000002
100000103,4,000.211.132.003.00M,"Garage Base Cabinet, 1 Door, 1 Drawer, 1 Adj Sh, Folkstone Gray",1,246.5,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",77,100000007
100000104,4,000.211.232.003.00M,"Garage Base Cabinet, 1 Door, 1 Drawer, 1 Adj Sh, Folkstone Gray",1,301.6,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",101,100000007
100000105,4,000.212.332.003.00M,"Garage Base Cabinet, 2 Doors, 1 Drawer, 1 Adj Sh, Folkstone Gray",1,374.1,0.45,,,FALSE,FALSE,0,"CutH,CutV,CutD",124,100000009
100000106,4,000.222.332.003.00M,"Garage Base Cabinet, 2 Doors, 2 Drawer, 1 Adj Sh, Folkstone Gray",1,426.3,0.55,,,FALSE,FALSE,0,"CutH,CutV,CutD",124,100000010
100000107,4,000.222.432.003.00M,"Garage Base Cabinet, 2 Doors, 2 Drawer, 1 Adj Sh, Folkstone Gray",1,510.4,0.55,,,FALSE,FALSE,0,"CutH,CutV,CutD",172,100000010
100000108,4,000.240.132.003.00M,"Garage Base Cabinet, 4 Drawers, Folkstone Gray",1,336.4,0.65,,,FALSE,FALSE,0,"CutH,CutV,CutD",67,100000012
100000109,4,000.240.232.003.00M,"Garage Base Cabinet, 4 Drawers, Folkstone Gray",1,379.9,0.65,,,FALSE,FALSE,0,"CutH,CutV,CutD",85,100000012
100000110,4,000.301.130.003.00M,"Garage Wall Cabinet, 1 Door, 1 Adj Sh, Folkstone Gray",1,136.3,0.25,,,FALSE,FALSE,0,"CutH,CutV,CutD",49,100000014
100000111,4,000.301.230.003.00M,"Garage Wall Cabinet, 1 Door, 1 Adj Sh, Folkstone Gray",1,168.2,0.25,,,FALSE,FALSE,0,"CutH,CutV,CutD",66,100000014
100000112,4,000.301.131.003.00M,"Garage Wall Cabinet, 1 Door, 1 Adj Sh, Folkstone Gray",1,150.8,0.25,,,FALSE,FALSE,0,"CutH,CutV,CutD",58,100000014
100000113,4,000.301.231.003.00M,"Garage Wall Cabinet, 1 Door, 1 Adj Sh, Folkstone Gray",1,188.5,0.25,,,FALSE,FALSE,0,"CutH,CutV,CutD",76,100000014
100000114,4,000.301.132.003.00M,"Garage Wall Cabinet, 1 Door, 1 Adj Sh, Folkstone Gray",1,191.4,0.25,,,FALSE,FALSE,0,"CutH,CutV,CutD",73,100000014
100000115,4,000.301.232.003.00M,"Garage Wall Cabinet, 1 Door, 1 Adj Sh, Folkstone Gray",1,232,0.25,,,FALSE,FALSE,0,"CutH,CutV,CutD",95,100000014
100000116,4,000.301.142.003.00M,"Garage Wall Cabinet, 1 Door, 2 Adj Sh, Folkstone Gray",1,266.8,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",109,100000014
100000117,4,000.301.242.003.00M,"Garage Wall Cabinet, 1 Door, 2 Adj Sh, Folkstone Gray",1,324.8,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",140,100000014
100000118,4,000.302.330.003.00M,"Garage Wall Cabinet, 2 Doors, 1 Adj Sh, Folkstone Gray",1,214.6,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",83,100000022
100000119,4,000.302.430.003.00M,"Garage Wall Cabinet, 2 Doors, 1 Adj Sh, Folkstone Gray",1,281.3,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",117,100000022
100000120,4,000.302.331.003.00M,"Garage Wall Cabinet, 2 Doors, 1 Adj Sh, Folkstone Gray",1,255.2,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",95,100000022
100000121,4,000.302.431.003.00M,"Garage Wall Cabinet, 2 Doors, 1 Adj Sh, Folkstone Gray",1,316.1,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",132,100000022
100000122,4,000.302.332.003.00M,"Garage Wall Cabinet, 2 Doors, 1 Adj Sh, Folkstone Gray",1,307.4,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",117,100000022
100000123,4,000.302.432.003.00M,"Garage Wall Cabinet, 2 Doors, 1 Adj Sh, Folkstone Gray",1,379.9,0.35,,,FALSE,FALSE,0,"CutH,CutV,CutD",160,100000022
100000124,4,000.302.342.003.00M,"Garage Wall Cabinet, 2 Doors, 2 Adj Sh, Folkstone Gray",1,414.7,0.45,,,FALSE,FALSE,0,"CutH,CutV,CutD",171,100000022
100000125,4,000.302.442.003.00M,"Garage Wall Cabinet, 2 Doors, 2 Adj Sh, Folkstone Gray",1,493,0.45,,,FALSE,FALSE,0,"CutH,CutV,CutD",233,100000022
100000126,4,000.401.182.003.00M,"Garage Tall Cabinet, 1 Door, 3 Adj Sh, Folkstone Gray",1,368.3,0.8,,,FALSE,FALSE,0,"CutH,CutV,CutD",171,100000030
100000127,4,000.401.282.003.00M,"Garage Tall Cabinet, 1 Door, 3 Adj Sh, Folkstone Gray",1,437.9,0.8,,,FALSE,FALSE,0,"CutH,CutV,CutD",215,100000030
100000128,4,000.401.192.003.00M,"Garage Tall Cabinet, 1 Door, 4 Adj Sh, Folkstone Gray",1,408.9,0.9,,,FALSE,FALSE,0,"CutH,CutV,CutD",198,100000030
100000129,4,000.401.292.003.00M,"Garage Tall Cabinet, 1 Door, 4 Adj Sh, Folkstone Gray",1,493,0.9,,,FALSE,FALSE,0,"CutH,CutV,CutD",250,100000030
100000130,4,000.402.382.003.00M,"Garage Tall Cabinet, 2 Doors, 3 Adj Sh, Folkstone Gray",1,533.6,1.2,,,FALSE,FALSE,0,"CutH,CutV,CutD",259,100000034
100000131,4,000.402.482.003.00M,"Garage Tall Cabinet, 2 Doors, 3 Adj Sh, Folkstone Gray",1,678.6,1.2,,,FALSE,FALSE,0,"CutH,CutV,CutD",348,100000034
100000132,4,000.402.392.003.00M,"Garage Tall Cabinet, 2 Doors, 4 Adj Sh, Folkstone Gray",1,603.2,1.3,,,FALSE,FALSE,0,"CutH,CutV,CutD",303,100000034
100000133,4,000.402.492.003.00M,"Garage Tall Cabinet, 2 Doors, 4 Adj Sh, Folkstone Gray",1,768.5,1.3,,,FALSE,FALSE,0,"CutH,CutV,CutD",417,100000034
100000134,4,000.412.382.003.00M,"Garage Tall Cabinet, 2 Doors, 1 Divider, 6 Adj Sh, Folkstone Gray",1,594.5,1.5,,,FALSE,FALSE,0,"CutH,CutV,CutD",269,100000034
100000135,4,000.412.482.003.00M,"Garage Tall Cabinet, 2 Doors, 1 Divider, 6 Adj Sh, Folkstone Gray",1,730.8,1.5,,,FALSE,FALSE,0,"CutH,CutV,CutD",357,100000034
100000136,4,000.412.392.003.00M,"Garage Tall Cabinet, 2 Doors, 1 Divider, 8 Adj Sh, Folkstone Gray",1,678.6,1.6,,,FALSE,FALSE,0,"CutH,CutV,CutD",313,100000034
100000137,4,000.412.492.003.00M,"Garage Tall Cabinet, 2 Doors, 1 Divider, 8 Adj Sh, Folkstone Gray",1,835.2,1.6,,,FALSE,FALSE,0,"CutH,CutV,CutD",417,100000034
100000138,4,000.308.330.003.00M,"Garage Corner Cabinet, 1 Door, 1 Adj Sh, Folkstone Gray",1,313.2,0.5,,,FALSE,FALSE,0,CutH,109,100000042
100000139,4,000.308.331.003.00M,"Garage Corner Cabinet, 1 Door, 1 Adj Sh, Folkstone Gray",1,324.8,0.5,,,FALSE,FALSE,0,CutH,106,100000042
100000140,4,000.308.332.003.00M,"Garage Corner Cabinet, 1 Door, 1 Adj Sh, Folkstone Gray",1,423.4,0.6,,,FALSE,FALSE,0,CutH,152,100000044
100000141,4,000.308.342.003.00M,"Garage Corner Cabinet, 1 Door, 2 Adj Sh, Folkstone Gray",1,556.8,0.7,,,FALSE,FALSE,0,CutH,211,100000042
